hop_name	hop_purpose	country	link	brew_value	range_min	range_max	range_mean
Sultana (Denali)	Dual	United States of America	https://beermaverick.com/hop/denali/	Total Oils (mL/100g)	2.5	4.5	3.5
Sultana (Denali)	Dual	United States of America	https://beermaverick.com/hop/denali/	Myrcene	54	55	54.5
Sultana (Denali)	Dual	United States of America	https://beermaverick.com/hop/denali/	Humulene	15	17	16
Sultana (Denali)	Dual	United States of America	https://beermaverick.com/hop/denali/	Caryophyllene	5	7	6
Sultana (Denali)	Dual	United States of America	https://beermaverick.com/hop/denali/	Farnesene	0	1	0.5
Sultana (Denali)	Dual	United States of America	https://beermaverick.com/hop/denali/	All Others	20	26	26
Summit	Bittering	United States of America	https://beermaverick.com/hop/summit/	Alpha Acid %	15	17.5	16.3
Summit	Bittering	United States of America	https://beermaverick.com/hop/summit/	Beta Acid %	4	6.5	5.3
Summit	Bittering	United States of America	https://beermaverick.com/hop/summit/	Alpha-Beta Ratio	2	4	3
Summit	Bittering	United States of America	https://beermaverick.com/hop/summit/	Co-Humulone as % of Alpha	26	33	29.5
Summit	Bittering	United States of America	https://beermaverick.com/hop/summit/	Total Oils (mL/100g)	1.5	3	2.3
Summit	Bittering	United States of America	https://beermaverick.com/hop/summit/	Myrcene	30	40	35
Summit	Bittering	United States of America	https://beermaverick.com/hop/summit/	Humulene	18	22	20
Summit	Bittering	United States of America	https://beermaverick.com/hop/summit/	Caryophyllene	12	16	14
Summit	Bittering	United States of America	https://beermaverick.com/hop/summit/	Farnesene	0	1	0.5
Summit	Bittering	United States of America	https://beermaverick.com/hop/summit/	All Others	21	40	40
Sun	Bittering	United States of America	https://beermaverick.com/hop/sun/	Alpha Acid %	12	16	14
Sun	Bittering	United States of America	https://beermaverick.com/hop/sun/	Beta Acid %	4.5	7	5.8
Sun	Bittering	United States of America	https://beermaverick.com/hop/sun/	Alpha-Beta Ratio	2	4	3
Sun	Bittering	United States of America	https://beermaverick.com/hop/sun/	Co-Humulone as % of Alpha	30	40	35
Sun	Bittering	United States of America	https://beermaverick.com/hop/sun/	Total Oils (mL/100g)	NA	NA	NA
Sunbeam	Aroma	United States of America	https://beermaverick.com/hop/sunbeam/	Alpha Acid %	4	5	4.5
Sunbeam	Aroma	United States of America	https://beermaverick.com/hop/sunbeam/	Beta Acid %	NA	NA	2.5
Sunbeam	Aroma	United States of America	https://beermaverick.com/hop/sunbeam/	Co-Humulone as % of Alpha	NA	NA	36
Sunbeam	Aroma	United States of America	https://beermaverick.com/hop/sunbeam/	Total Oils (mL/100g)	0.8	1.3	1.1
Sunbeam	Aroma	United States of America	https://beermaverick.com/hop/sunbeam/	Myrcene	55	57	56
Sunbeam	Aroma	United States of America	https://beermaverick.com/hop/sunbeam/	Humulene	13	15	14
Sunbeam	Aroma	United States of America	https://beermaverick.com/hop/sunbeam/	Caryophyllene	3	5	4
Sunbeam	Aroma	United States of America	https://beermaverick.com/hop/sunbeam/	Farnesene	5	7	6
Sunbeam	Aroma	United States of America	https://beermaverick.com/hop/sunbeam/	All Others	16	24	24
Super Galena	Bittering	United States of America	https://beermaverick.com/hop/super-galena/	Alpha Acid %	13	16	14.5
Super Galena	Bittering	United States of America	https://beermaverick.com/hop/super-galena/	Beta Acid %	8	10	9
Super Galena	Bittering	United States of America	https://beermaverick.com/hop/super-galena/	Alpha-Beta Ratio	1	2	2
Super Galena	Bittering	United States of America	https://beermaverick.com/hop/super-galena/	Co-Humulone as % of Alpha	35	40	37.5
Super Galena	Bittering	United States of America	https://beermaverick.com/hop/super-galena/	Total Oils (mL/100g)	0.8	2.5	1.7
Super Galena	Bittering	United States of America	https://beermaverick.com/hop/super-galena/	Myrcene	45	60	52.5
Super Galena	Bittering	United States of America	https://beermaverick.com/hop/super-galena/	Humulene	NA	NA	NA
Super Galena	Bittering	United States of America	https://beermaverick.com/hop/super-galena/	Caryophyllene	NA	NA	NA
Super Galena	Bittering	United States of America	https://beermaverick.com/hop/super-galena/	Farnesene	NA	NA	NA
Super Galena	Bittering	United States of America	https://beermaverick.com/hop/super-galena/	All Others	40	55	55
Tahoma	Aroma	United States of America	https://beermaverick.com/hop/tahoma/	Alpha Acid %	7	8.2	7.6
Tahoma	Aroma	United States of America	https://beermaverick.com/hop/tahoma/	Beta Acid %	8.5	9.5	9
Tahoma	Aroma	United States of America	https://beermaverick.com/hop/tahoma/	Alpha-Beta Ratio	1	1	1
Tahoma	Aroma	United States of America	https://beermaverick.com/hop/tahoma/	Co-Humulone as % of Alpha	15	17	16
Tahoma	Aroma	United States of America	https://beermaverick.com/hop/tahoma/	Total Oils (mL/100g)	1	2	1.5
Tahoma	Aroma	United States of America	https://beermaverick.com/hop/tahoma/	Myrcene	67	72	69.5
Tahoma	Aroma	United States of America	https://beermaverick.com/hop/tahoma/	Humulene	9	11	10
Tahoma	Aroma	United States of America	https://beermaverick.com/hop/tahoma/	Caryophyllene	2	4	3
Tahoma	Aroma	United States of America	https://beermaverick.com/hop/tahoma/	Farnesene	0	1	0.5
Tahoma	Aroma	United States of America	https://beermaverick.com/hop/tahoma/	All Others	12	22	22
Talisman	Dual	United States of America	https://beermaverick.com/hop/talisman/	Alpha Acid %	5.7	8	6.9
Talisman	Dual	United States of America	https://beermaverick.com/hop/talisman/	Beta Acid %	2.8	3.6	3.2
Talisman	Dual	United States of America	https://beermaverick.com/hop/talisman/	Alpha-Beta Ratio	2	3	2
Talisman	Dual	United States of America	https://beermaverick.com/hop/talisman/	Co-Humulone as % of Alpha	NA	NA	53
Talisman	Dual	United States of America	https://beermaverick.com/hop/talisman/	Total Oils (mL/100g)	NA	NA	0.7
Talisman	Dual	United States of America	https://beermaverick.com/hop/talisman/	Myrcene	67	69	68
Talisman	Dual	United States of America	https://beermaverick.com/hop/talisman/	Humulene	3	5	4
Talisman	Dual	United States of America	https://beermaverick.com/hop/talisman/	Caryophyllene	5	6	5.5
Talisman	Dual	United States of America	https://beermaverick.com/hop/talisman/	Farnesene	0	1	0.5
Talisman	Dual	United States of America	https://beermaverick.com/hop/talisman/	All Others	19	25	25
Talus	Aroma	United States of America	https://beermaverick.com/hop/talus/	Alpha Acid %	8.1	9.5	8.8
Talus	Aroma	United States of America	https://beermaverick.com/hop/talus/	Beta Acid %	8.3	10.2	9.3
Talus	Aroma	United States of America	https://beermaverick.com/hop/talus/	Alpha-Beta Ratio	1	1	1
Talus	Aroma	United States of America	https://beermaverick.com/hop/talus/	Co-Humulone as % of Alpha	34	39	36.5
Talus	Aroma	United States of America	https://beermaverick.com/hop/talus/	Total Oils (mL/100g)	1	2.7	1.9
Talus	Aroma	United States of America	https://beermaverick.com/hop/talus/	Myrcene	40	50	45
Talus	Aroma	United States of America	https://beermaverick.com/hop/talus/	Humulene	16	21	18.5
Talus	Aroma	United States of America	https://beermaverick.com/hop/talus/	Caryophyllene	9	13	11
Talus	Aroma	United States of America	https://beermaverick.com/hop/talus/	Farnesene	0	1	0.5
Talus	Aroma	United States of America	https://beermaverick.com/hop/talus/	All Others	15	35	35
Teamaker	Aroma	United States of America	https://beermaverick.com/hop/teamaker/	Alpha Acid %	0.6	1.8	1.2
Teamaker	Aroma	United States of America	https://beermaverick.com/hop/teamaker/	Beta Acid %	5.4	13.2	9.3
Teamaker	Aroma	United States of America	https://beermaverick.com/hop/teamaker/	Alpha-Beta Ratio	0	0	0
Teamaker	Aroma	United States of America	https://beermaverick.com/hop/teamaker/	Co-Humulone as % of Alpha	NA	NA	1
Teamaker	Aroma	United States of America	https://beermaverick.com/hop/teamaker/	Myrcene	59	61	60
Teamaker	Aroma	United States of America	https://beermaverick.com/hop/teamaker/	Humulene	1	2	1.5
Teamaker	Aroma	United States of America	https://beermaverick.com/hop/teamaker/	Caryophyllene	11	13	12
Teamaker	Aroma	United States of America	https://beermaverick.com/hop/teamaker/	Farnesene	0	1	0.5
Teamaker	Aroma	United States of America	https://beermaverick.com/hop/teamaker/	All Others	23	29	29
Tettnang (US)	Aroma	United States of America	https://beermaverick.com/hop/tettnang-us/	Alpha Acid %	2.5	5.5	4
Tettnang (US)	Aroma	United States of America	https://beermaverick.com/hop/tettnang-us/	Beta Acid %	3	5	4
Tettnang (US)	Aroma	United States of America	https://beermaverick.com/hop/tettnang-us/	Alpha-Beta Ratio	1	2	1
Tettnang (US)	Aroma	United States of America	https://beermaverick.com/hop/tettnang-us/	Co-Humulone as % of Alpha	20	28	24
Tettnang (US)	Aroma	United States of America	https://beermaverick.com/hop/tettnang-us/	Total Oils (mL/100g)	0.5	0.9	0.7
Tettnang (US)	Aroma	United States of America	https://beermaverick.com/hop/tettnang-us/	Myrcene	30	45	37.5
Tettnang (US)	Aroma	United States of America	https://beermaverick.com/hop/tettnang-us/	Humulene	18	23	20.5
Tettnang (US)	Aroma	United States of America	https://beermaverick.com/hop/tettnang-us/	Caryophyllene	6	7	6.5
Tettnang (US)	Aroma	United States of America	https://beermaverick.com/hop/tettnang-us/	Farnesene	5	8	6.5
Tettnang (US)	Aroma	United States of America	https://beermaverick.com/hop/tettnang-us/	All Others	17	41	41
Tillicum	Bittering	United States of America	https://beermaverick.com/hop/tillicum/	Alpha Acid %	13.5	15.5	14.5
Tillicum	Bittering	United States of America	https://beermaverick.com/hop/tillicum/	Beta Acid %	9.5	11.5	10.5
Tillicum	Bittering	United States of America	https://beermaverick.com/hop/tillicum/	Alpha-Beta Ratio	1	2	1
Tillicum	Bittering	United States of America	https://beermaverick.com/hop/tillicum/	Co-Humulone as % of Alpha	NA	NA	35
Tillicum	Bittering	United States of America	https://beermaverick.com/hop/tillicum/	Total Oils (mL/100g)	NA	NA	1.5
Tillicum	Bittering	United States of America	https://beermaverick.com/hop/tillicum/	Myrcene	39	41	40
Tillicum	Bittering	United States of America	https://beermaverick.com/hop/tillicum/	Humulene	13	15	14
Tillicum	Bittering	United States of America	https://beermaverick.com/hop/tillicum/	Caryophyllene	7	8	7.5
Tillicum	Bittering	United States of America	https://beermaverick.com/hop/tillicum/	Farnesene	0	1	0.5
Tillicum	Bittering	United States of America	https://beermaverick.com/hop/tillicum/	All Others	35	41	41
TNT Blend	Aroma	United States of America	https://beermaverick.com/hop/tnt-blend/	Alpha Acid %	11.5	13	12.3
TNT Blend	Aroma	United States of America	https://beermaverick.com/hop/tnt-blend/	Co-Humulone as % of Alpha	1.3	1.5	1.4
Tomahawk	Dual	United States of America	https://beermaverick.com/hop/tomahawk/	Alpha Acid %	15	17.5	16.3
Tomahawk	Dual	United States of America	https://beermaverick.com/hop/tomahawk/	Beta Acid %	4.5	6	5.3
Tomahawk	Dual	United States of America	https://beermaverick.com/hop/tomahawk/	Alpha-Beta Ratio	3	4	3
Tomahawk	Dual	United States of America	https://beermaverick.com/hop/tomahawk/	Co-Humulone as % of Alpha	28	35	31.5
Tomahawk	Dual	United States of America	https://beermaverick.com/hop/tomahawk/	Total Oils (mL/100g)	2.5	4.5	3.5
Tomahawk	Dual	United States of America	https://beermaverick.com/hop/tomahawk/	Myrcene	45	55	50
Tomahawk	Dual	United States of America	https://beermaverick.com/hop/tomahawk/	Humulene	9	14	11.5
Tomahawk	Dual	United States of America	https://beermaverick.com/hop/tomahawk/	Caryophyllene	6	10	8
Tomahawk	Dual	United States of America	https://beermaverick.com/hop/tomahawk/	Farnesene	0	1	0.5
Tomahawk	Dual	United States of America	https://beermaverick.com/hop/tomahawk/	All Others	20	40	40
Trident	Dual	United States of America	https://beermaverick.com/hop/trident/	Alpha Acid %	11	14	12.5
Trident	Dual	United States of America	https://beermaverick.com/hop/trident/	Beta Acid %	4	5	4.5
Trident	Dual	United States of America	https://beermaverick.com/hop/trident/	Alpha-Beta Ratio	2	4	3
Trident	Dual	United States of America	https://beermaverick.com/hop/trident/	Co-Humulone as % of Alpha	20	30	25
Trident	Dual	United States of America	https://beermaverick.com/hop/trident/	Total Oils (mL/100g)	1.5	3	2.3
TriplePearl	Dual	United States of America	https://beermaverick.com/hop/triplepearl/	Alpha Acid %	10	11.2	10.6
TriplePearl	Dual	United States of America	https://beermaverick.com/hop/triplepearl/	Beta Acid %	3.3	4.2	3.8
TriplePearl	Dual	United States of America	https://beermaverick.com/hop/triplepearl/	Alpha-Beta Ratio	2	3	3
TriplePearl	Dual	United States of America	https://beermaverick.com/hop/triplepearl/	Co-Humulone as % of Alpha	21	55	38
TriplePearl	Dual	United States of America	https://beermaverick.com/hop/triplepearl/	Total Oils (mL/100g)	0.8	1.8	1.3
TriplePearl	Dual	United States of America	https://beermaverick.com/hop/triplepearl/	Myrcene	39	55	47
TriplePearl	Dual	United States of America	https://beermaverick.com/hop/triplepearl/	Humulene	7	11	9
TriplePearl	Dual	United States of America	https://beermaverick.com/hop/triplepearl/	Caryophyllene	3	5	4
TriplePearl	Dual	United States of America	https://beermaverick.com/hop/triplepearl/	Farnesene	0	1	0.5
TriplePearl	Dual	United States of America	https://beermaverick.com/hop/triplepearl/	All Others	28	51	51
Triumph	Dual	United States of America	https://beermaverick.com/hop/triumph/	Alpha Acid %	9	12	10.5
Triumph	Dual	United States of America	https://beermaverick.com/hop/triumph/	Beta Acid %	3	5	4
Triumph	Dual	United States of America	https://beermaverick.com/hop/triumph/	Alpha-Beta Ratio	2	4	3
Triumph	Dual	United States of America	https://beermaverick.com/hop/triumph/	Co-Humulone as % of Alpha	22	26	24
Triumph	Dual	United States of America	https://beermaverick.com/hop/triumph/	Total Oils (mL/100g)	0.8	1.8	1.3
Triumph	Dual	United States of America	https://beermaverick.com/hop/triumph/	Myrcene	25	40	32.5
Triumph	Dual	United States of America	https://beermaverick.com/hop/triumph/	Humulene	28	34	31
Triumph	Dual	United States of America	https://beermaverick.com/hop/triumph/	Caryophyllene	8	10	9
Triumph	Dual	United States of America	https://beermaverick.com/hop/triumph/	Farnesene	0	1	0.5
Triumph	Dual	United States of America	https://beermaverick.com/hop/triumph/	All Others	15	39	39
Tropica	Dual	United States of America	https://beermaverick.com/hop/tropica/	Alpha Acid %	NA	NA	8.8
Tropica	Dual	United States of America	https://beermaverick.com/hop/tropica/	Beta Acid %	NA	NA	3
Tropica	Dual	United States of America	https://beermaverick.com/hop/tropica/	Co-Humulone as % of Alpha	NA	NA	1.4
Ultra	Aroma	United States of America	https://beermaverick.com/hop/ultra/	Alpha Acid %	3	9.7	6.4
Ultra	Aroma	United States of America	https://beermaverick.com/hop/ultra/	Beta Acid %	3.6	5	4.3
Ultra	Aroma	United States of America	https://beermaverick.com/hop/ultra/	Alpha-Beta Ratio	1	3	2
Ultra	Aroma	United States of America	https://beermaverick.com/hop/ultra/	Co-Humulone as % of Alpha	25	35	30
Ultra	Aroma	United States of America	https://beermaverick.com/hop/ultra/	Total Oils (mL/100g)	0.8	1.5	1.2
Ultra	Aroma	United States of America	https://beermaverick.com/hop/ultra/	Myrcene	50	60	55
Ultra	Aroma	United States of America	https://beermaverick.com/hop/ultra/	Humulene	10	15	12.5
Ultra	Aroma	United States of America	https://beermaverick.com/hop/ultra/	Caryophyllene	6	9	7.5
Ultra	Aroma	United States of America	https://beermaverick.com/hop/ultra/	Farnesene	0	1	0.5
Ultra	Aroma	United States of America	https://beermaverick.com/hop/ultra/	All Others	15	34	34
USDA 008	Dual	United States of America	https://beermaverick.com/hop/usda-008/	Alpha Acid %	10.1	11.1	10.6
USDA 008	Dual	United States of America	https://beermaverick.com/hop/usda-008/	Beta Acid %	2.7	3.3	3
USDA 008	Dual	United States of America	https://beermaverick.com/hop/usda-008/	Alpha-Beta Ratio	3	4	4
USDA 008	Dual	United States of America	https://beermaverick.com/hop/usda-008/	Co-Humulone as % of Alpha	25	26	25.5
USDA 008	Dual	United States of America	https://beermaverick.com/hop/usda-008/	Total Oils (mL/100g)	1.6	1.7	1.7
USDA 008	Dual	United States of America	https://beermaverick.com/hop/usda-008/	Myrcene	6	7	6.5
USDA 008	Dual	United States of America	https://beermaverick.com/hop/usda-008/	Humulene	48	49	48.5
USDA 008	Dual	United States of America	https://beermaverick.com/hop/usda-008/	Caryophyllene	16	17	16.5
USDA 008	Dual	United States of America	https://beermaverick.com/hop/usda-008/	Farnesene	0	1	0.5
USDA 008	Dual	United States of America	https://beermaverick.com/hop/usda-008/	All Others	26	30	30
Vanguard	Aroma	United States of America	https://beermaverick.com/hop/vanguard/	Alpha Acid %	4	6.5	5.3
Vanguard	Aroma	United States of America	https://beermaverick.com/hop/vanguard/	Beta Acid %	5.5	7	6.3
Vanguard	Aroma	United States of America	https://beermaverick.com/hop/vanguard/	Alpha-Beta Ratio	1	1	1
Vanguard	Aroma	United States of America	https://beermaverick.com/hop/vanguard/	Co-Humulone as % of Alpha	14	20	17
Vanguard	Aroma	United States of America	https://beermaverick.com/hop/vanguard/	Total Oils (mL/100g)	0.4	1	0.7
